file,blob,kind,lines,source_read,status,suggested_phases
docs/changelog/2026-09-08-in-app-purchases.md,d3cf32a3a99f6b7ff42ea6953afcbfec02d684fb,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-insurance-payment-identity.md,f4460a95eabfbbf4a5930bdf9a59bd40d47eb2c3,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-jackpot-queue-identity.md,95c5c7bb89fd76ee49ba4d4a53a54f1897677e01,documentation,,False,Requires Individual Verification,2;5
docs/changelog/2026-09-08-mini-recovery-current-main.md,d71c54a819ba4d0873dd771d1a95f103ea56e8e2,documentation,,False,Requires Individual Verification,7
docs/changelog/2026-09-08-native-compliance.md,e7ae45cc6236a6359220e56ee26a4f532505970a,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-native-feel.md,6583ae40eb9d9ae3fedc814c622238c57c26f10d,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-native-store-and-push.md,eb47153c8d9170857ba482da0bb23d41ff8b32b2,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-next-hand-input-reads-overlap.md,c3474ddbef7384a687cbe92ed8e8032b87cd6351,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-only-a-user-budget-refuses.md,9ef3cf519224cd236c53723621e7d6ef3be49f39,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-partial-settlement-financial-alert.md,107e0b73f844f71b58cdcfb90896dc582c39de81,documentation,,False,Requires Individual Verification,5
docs/changelog/2026-09-08-party-face-performance-draft.md,9909b116a550761f271ce7b7e43c523f3699b4f9,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-5-status-and-two-open-defects.md,87a107d278097dc8cf8f97f034a571c393efdc08,documentation,,False,Requires Individual Verification,9
docs/changelog/2026-09-08-phase-6-verification-and-the-three-decisions.md,c9277355e186c182f7360d6c929a8f804e166d29,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-7-round-2-stops-stamping-and-the-files-catch-up.md,4427ecec3e5f3844e105a11ac789520a1cd59fef,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-7-verification.md,048b0580eaa014b74b7fafc8f478a574a716f54e,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-8-control.md,cadbc8b03cc3faf46e15c39cae1e239306ccea54,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-8-part-2-round-3.md,170034d553a7cc26d350b862969cceb9c54c8f29,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-8-the-other-currencies.md,a923c75952354bbd61644171172902bb2d491621,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-phase-9-one-definition-of-a-chip.md,5d2b697aafb798a3b9ff08d28e0a0c98b55cf425,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-pizza-payload.md,0eec75b20f833f1f9569ec7415f7323a68718618,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-poker-arena-diamond-phase-1-verification.md,a8328ba09ff8ac12194b9193acfd76df3008b53d,documentation,,False,Requires Individual Verification,4
docs/changelog/2026-09-08-poker-arena-diamond-programme-phase-1.md,a7b8d3ca55ec8f88ddcd43b492f4dde8e2a2bca6,documentation,,False,Requires Individual Verification,4
docs/changelog/2026-09-08-premium-picker-and-member-allowance.md,c5ffdbb8dd744872d44f45bc187f64570a9d93b0,documentation,,False,Requires Individual Verification,10
docs/changelog/2026-09-08-premium-throwables-checkpoint.md,dd467d3bf190c57342636416ac0af7fb548c46d0,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-prepared-sockets-belong-to-their-session.md,3b64ebdebf1dfb6b888352c74868689e24679f5a,documentation,,False,Requires Individual Verification,7
docs/changelog/2026-09-08-promo-payment-retry-identity.md,80c9bfbd7b0e2aacd46c18cb189376f376dbcbcc,documentation,,False,Requires Individual Verification,5
docs/changelog/2026-09-08-rabbit-cards-do-not-wait-for-metadata.md,4d17939bd35ac139282ed4211b529837320ce97c,documentation,,False,Requires Individual Verification,9
docs/changelog/2026-09-08-rabbit-responses-stay-with-the-clicked-hand.md,53d1712cb56d59572197371ec998bc8cd8a12765,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-rake-queue-receipts.md,4b9906be8f874ffcdba03dc7f2f13391c9630365,documentation,,False,Requires Individual Verification,5
docs/changelog/2026-09-08-rat-card-performance-draft.md,def1767f24aceae43fcbb0d76e4684981324f352,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-rebuy-shared-receipt-validation.md,cb01c75155d71a69422714649ce5726e4243c94c,documentation,,False,Requires Individual Verification,4
docs/changelog/2026-09-08-reconciliation-actual-settlement.md,d85fc1f25c5292b1862962dfcf179819194a78d5,documentation,,False,Requires Individual Verification,5
docs/changelog/2026-09-08-recovery-confirmation-audit.md,eb3bf65c6e8416931c26c91d2503d4f8f6b90eaf,documentation,,False,Requires Individual Verification,7
docs/changelog/2026-09-08-recovery-requires-full-settlement.md,6dc7bd0fb8fb8d831bc299078260a42e44b6b84d,documentation,,False,Requires Individual Verification,5;7
docs/changelog/2026-09-08-reprice-only-confirmed-payment.md,bacb2e8d7a8dbecaab9e4992e4f1526780d54c41,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-satellite-award-atomicity.md,23ae5ab03fa73111c0cebfa90f3131fa1da10d11,documentation,,False,Requires Individual Verification,3
docs/changelog/2026-09-08-satellite-cash-completion.md,caab3b3f2396613eda18e156192421ee038c10a8,documentation,,False,Requires Individual Verification,3
docs/changelog/2026-09-08-satellite-cent-seat-count.md,2551c2b567ffe175480646116d279abff3df5d99,documentation,,False,Requires Individual Verification,3;8
docs/changelog/2026-09-08-satellite-funded-entry-split.md,b409a06881047a03bce713a915fe4def9ed761d3,documentation,,False,Requires Individual Verification,3
docs/changelog/2026-09-08-satellite-recovery-read-certainty.md,662f71b89aed484f6b13a462590e29b7507a651c,documentation,,False,Requires Individual Verification,3;7
docs/changelog/2026-09-08-satellite-recovery-transition-audit.md,d8884dccea1664fffed6c1d7ee12c16b9bc3b622,documentation,,False,Requires Individual Verification,3;7
docs/changelog/2026-09-08-satellite-seat-outcome-alert.md,26164aaca62a890fd3d5d7dac6a6d0f05ccdd887,documentation,,False,Requires Individual Verification,3;8
docs/changelog/2026-09-08-satellite-seat-receipt-certainty.md,b9b1dd0bbcc78873925c4cd359c6eee3de82e5b5,documentation,,False,Requires Individual Verification,3;8
docs/changelog/2026-09-08-satellite-seat-replay.md,2dc902b5f1a17c94b06bad7ad053d6da32eafc82,documentation,,False,Requires Individual Verification,3;8
docs/changelog/2026-09-08-settlement-input-validation.md,31b3c09944f1b85d14182c557ed08b04c9c1b1be,documentation,,False,Requires Individual Verification,5
docs/changelog/2026-09-08-settling-nothing-needs-no-wallet.md,be6e595140ceee1645c178afb252b93a9c14cf81,documentation,,False,Requires Individual Verification,4
docs/changelog/2026-09-08-spin-start-booked-tier.md,7a0d3d708a81d8ac0cd8d04de2fba0544d31fd2f,documentation,,False,Requires Individual Verification,3
docs/changelog/2026-09-08-sql-settlement-input-validation.md,a04f02363dcd0830cc35c81edf2bc943b4140f91,documentation,,False,Requires Individual Verification,5
docs/changelog/2026-09-08-ten-throwable-animation-batch.md,2acc558c80c0932e86201b3b335bc78ede290f23,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-arena-gets-its-club.md,13cb9108f4edce864e3ca7682fc8961ad8409a45,documentation,,False,Requires Individual Verification,10
docs/changelog/2026-09-08-the-books-learn-the-arena.md,99c89c5e1974e2c206c33ef1eb86388be62e3aa0,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-books-survive-the-arena.md,b5a3283b85242ff1511f7a06703ed95f2277708b,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-budget-stops-being-one-row.md,6405a13118722c23be1d41f40df5ddb14b15d87f,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-closing-position-comes-first.md,531b2cbc7c83b0b9f31ed5fb46e57bd85d84b818,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-economy-has-a-report.md,5c975f02764248f36e33f822900cc083644e927b,documentation,,False,Requires Individual Verification,9
docs/changelog/2026-09-08-the-flip-forecast.md,a9b00134610f31ff4d91f9a0e330c308a42b33fe,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-flip-had-no-hand.md,ac23a86cface12947d1973b7391ba2712cb1480a,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-gto-aggregation-cursor-seeks.md,b666cb0abd9ea4ced0cf26b1ca85c2e608400c8e,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-horse-claim-button.md,8e09e87b46d31c0c83cb656bb98b590a86208e4d,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-horse-claim-was-on-the-wrong-path.md,a1488b0aebd4217576d0827cfffb404b9c879f6e,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-outbox-drainer-uses-its-index-and-never-waits.md,a02df085707ae409cb80caf18994204d89448f12,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-pointer-is-written-where-the-money-moved.md,68c4729c61221db21fc0f09d87a729afd331f5ad,documentation,,False,Requires Individual Verification,2
docs/changelog/2026-09-08-the-register-lost-a-movement.md,9e079be54be448b752c0302ef99ba8caa5b3db77,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-spin-that-drew-a-prize-and-paid-nobody.md,d6b396a974baa1473e417132a865fe88a4c531a0,documentation,,False,Requires Individual Verification,3
docs/changelog/2026-09-08-the-verification-pass.md,2e8a6c439fe91df0007983795042c4209273677a,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-the-vip-cap-and-the-expiring-claims.md,e5385bb16df0743a05d8ebbdabd00d036a39cd5e,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-thinking-face-throwable.md,e237d1502c4723314749c91a6cb0855ee11391b7,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-three-standing-nets.md,48c12d354b80d90d53b8542a21ccf60083fb1978,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-atlas-cache-identity.md,4f96c8232e8f53473b93a8cf9e6b2eeae7ef5f0f,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-audio-deadlines.md,35844f81bde6866699404d026cb9e51b3d47d480,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-audio-prefetch-recovery.md,6d358f24d8f356a96648a9ef2b58d7088c8d2bc1,documentation,,False,Requires Individual Verification,7
docs/changelog/2026-09-08-throwable-avatar-copies.md,f69699607e0bfac3d8ab65845fc140ff842fbb29,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-cutout-lifecycle.md,f4303485ad4e4b9d09ef828a1dfcf42b30dca606,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-member-allowance-release.md,68ca29c6731cdbdceb001f015df03cb563234014,documentation,,False,Requires Individual Verification,10
docs/changelog/2026-09-08-throwable-overflow-playback.md,655535c7f92dc4b4f9b1449a820d732342b43971,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-pack-expiry.md,274f1b4505e80eeaf66265ba2ed34bc5a365edef,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-picker-response-ownership.md,e6328db585c5eac34e84889b5069333b43052ae8,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-playback-scope.md,527c7895daf2d2bb387d8ab2f55fb7de783b98a4,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-receipt-deduplication.md,d46b165c5b09158a7cc8b05184c73db97b34f37e,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-throwable-receive-bridge.md,ed82c6e0ef6467c5d6d31c6cac6e569c4ce8a13f,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-ticket-escrow-keeps-its-identity.md,274d80d0f0cfd9f26c4db3addce070b30ac4f3ba,documentation,,False,Requires Individual Verification,4
docs/changelog/2026-09-08-two-landmines-before-the-flip.md,32d7fe80417f8ee07613d41f72e1e7223987f5a9,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-two-tests-that-measured-the-runner.md,5687cddba5a24c16c614c1de349beab0afe1f9cb,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-union-close-period-boundaries.md,8135c543bf2678fae214b517789b5efca8a10d4b,documentation,,False,Requires Individual Verification,10
docs/changelog/2026-09-08-wallet-transfer-receipts-and-single-history.md,8369f70cfdbaf7fc014402be864bc5f078ec467f,documentation,,False,Requires Individual Verification,4;9
docs/changelog/2026-09-08-weekly-close-confirmation-audit.md,1ffbb09b4feb42351a414cb90e11195b41055a5f,documentation,,False,Requires Individual Verification,12
docs/changelog/2026-09-08-what-the-second-review-found.md,5bd7356f52b684b6186d46c2e0f4818c546211b1,documentation,,False,Requires Individual Verification,12
docs/changelog/README.md,33bc4725688008d2439f51398d9be9beb3ca3501,documentation,,False,Requires Individual Verification,12
docs/changelog/r18.md,765c611f0cbd7a13ef36c3baaf715c0df366265b,documentation,,False,Requires Individual Verification,12
docs/ci-runner-topology.md,d17a6ad28bb7b7a61b8acbe7b093e4f43decbffe,documentation,,False,Requires Individual Verification,12
docs/club-entry-program/CONTRACTS.md,209d43c8bf197c85590601a23bb2158fcf3720e4,documentation,,False,Requires Individual Verification,10
docs/club-entry-program/OPERATIONS.md,f4930024c557e9b730ee8a231895ef8511c47957,documentation,,False,Requires Individual Verification,10
docs/club-entry-program/PLAN.md,4eed0d1425c592f1d0e7a80e6de3c11409238aeb,documentation,,False,Requires Individual Verification,10
docs/club-entry-program/PROJECT.md,b505c9700e255ef3e84e9dae1321471f41f01e60,documentation,,False,Requires Individual Verification,10
docs/club-entry-program/REQUIREMENTS.md,b4c7fa9dfc4383e04bbb204ed1d62923b91da2ed,documentation,,False,Requires Individual Verification,10
docs/club-entry-program/ROADMAP.md,496425f6cfe00521aa5b7d93510a5d20716dab61,documentation,,False,Requires Individual Verification,10
docs/club-entry-program/STATE.md,1f4bff8bde5714e121987f79f6847b4b8c11b858,documentation,,False,Requires Individual Verification,9;10
docs/club-operations/OPERATIONS-UPGRADE-PLAN.md,dda56181e4eaf137ba8760e05ac2c443ef0ec50a,documentation,,False,Requires Individual Verification,10
docs/dr/MAC-IS-THE-ONLY-DEV-MACHINE.md,44045d8b9a535ab302e5316aad136082f55ef5f1,documentation,,False,Requires Individual Verification,12
docs/dr/RESTORE-RUNBOOK.md,0c109f8cec82c45f7b4fb1f61f94956edefae13f,documentation,,False,Requires Individual Verification,12
docs/handoffs/2026-08-28-spin-sweep-handoff.md,a44d42fed509fd362ef408adad176d0f9e4076f4,documentation,,False,Requires Individual Verification,3
docs/handoffs/2026-08-30-horse-brain-handoff.md,7820a44ec8c354b25131aa21126e749700ca37a9,documentation,,False,Requires Individual Verification,12
docs/handoffs/2026-09-02-diamond-economy-handoff-prompt.md,730f200feac3a24ed6a72f09625ad50a9297342b,documentation,,False,Requires Individual Verification,4
docs/handoffs/2026-09-03-diamond-economy.md,94e8a121e96ba2bf3dbd1299c3ff8036f5988dbe,documentation,,False,Requires Individual Verification,4
docs/laws.d/a-bank-that-is-short-pays-what-it-holds.md,40beaf1c8514599f75a0107558dd74e93df11bcc,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-bomb-hand-cannot-commit-without-its-award-units.md,eabeabc3b7f6f34295aa1329c9314b77ebee4377,documentation,,False,Requires Individual Verification,2
docs/laws.d/a-budget-is-not-one-row.md,ca8af94c88cd295b81caee144cfd831f26a9f19d,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-card-says-what-it-is.md,ff833a54fdffac45d29fd368a31e39c7938ccb4d,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-check-status-probe-cannot-say-pending-when-it-cannot-tell.md,a84cf31f7e775c804eab13ec66c3d0bb32991685,documentation,,False,Requires Individual Verification,9
docs/laws.d/a-chip-is-two-decimal-places-everywhere.md,139ad874090014cf66d373211ee57c7e647691f9,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-chip-is-two-decimal-places.md,add2bb010d39d7403dab9d7781ac1d7e4b137392,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-commission-payment-is-on-the-journal.md,439561a76c94868685c686e40d5f3890af73413d,documentation,,False,Requires Individual Verification,5
docs/laws.d/a-complete-read-is-ordered-by-something-unique.md,89fa3da0244651a73acec1153049c85d3b726632,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-detector-re-reads-what-it-filed.md,e6aa2998b6691fa5874335f4e3a24f12c68404aa,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-final-table-deal-pays-every-share-or-none.md,1940da0779db2d48a528f53db61363f49eec2d00,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-game-is-joined-as-a-game.md,1a0dd061f86e77586d152b2adee3342968ee2169,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-gate-that-gates-nothing.md,4129a7e0d55dff030deda2170bf7887c81ed96cd,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-godmode-read-is-always-logged.md,09505dfe05ef9b68308e06c42d23ee63781d59d0,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-hand-names-itself-before-it-banks-its-rake.md,494f77d90767d17d7feebab5e36ff27f0f960831,documentation,,False,Requires Individual Verification,5
docs/laws.d/a-horse-claim-button-is-keyed-to-who-is-owed.md,c718df89a0b1202112fe37d24f6e5593441dca29,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-horse-is-not-test-equipment.md,e6ee3bc69256f9cb3dca52bda580f2241ad496e7,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-horse-report-is-not-a-public-record.md,393e7a5b5004e21c6a38cee5867121b782c633b4,documentation,,False,Requires Individual Verification,9
docs/laws.d/a-migration-version-is-reserved-not-guessed.md,8c053cda8adc156725613d1a2c185d1848e52a9f,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-page-never-guesses-its-club.md,fd4212377f04e6d6c00c18cdc9b139eb2eae6fdc,documentation,,False,Requires Individual Verification,10
docs/laws.d/a-player-can-audit-their-own-chips.md,f5d17b94f6bc0d8fd1dfad6ca4b717876fc532fd,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-profile-is-born-with-its-diamond-mirrors.md,0c869986306e318edc6e5d5cdc5db7a736fea2d5,documentation,,False,Requires Individual Verification,4
docs/laws.d/a-queued-pull-request-is-not-stale.md,b5aa336ca966e2000e2e3199d6cb72346164fb63,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-refused-jackpot-is-written-down.md,370abee5956bebb3908ee3bf35507986a25e7ff4,documentation,,False,Requires Individual Verification,2;5
docs/laws.d/a-reload-window-cannot-lose-a-hand.md,2f439225f6ea9b3924880b46e5d5adf62dea3c28,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-reward-is-paid-in-diamonds.md,acc032ca5a441fa9ec96fb815be6c418d271196e,documentation,,False,Requires Individual Verification,4
docs/laws.d/a-rolled-back-probe-must-actually-roll-back.md,92e8c6230523ab3999827d7a058c3e0bb1d39eb1,documentation,,False,Requires Individual Verification,12
docs/laws.d/a-seat-first-board-sells-its-seats-once.md,ae753f8339869b3b7b84169d4e08f6a687ce6feb,documentation,,False,Requires Individual Verification,8
docs/laws.d/a-tournament-pays-every-place-or-none.md,42f3498d2851f8446bc135215dfe0df5f76e6c1c,documentation,,False,Requires Individual Verification,3
docs/laws.d/a-vpip-floor-must-be-reachable.md,ecb9c157bb2924dfe10e348fc2bb6c7798b8a46c,documentation,,False,Requires Individual Verification,12
docs/laws.d/aClosedTableOwnsNoMainIndex.md,434c92760666aa7df0aad0d0c3548363d761d0a6,documentation,,False,Requires Individual Verification,12
docs/laws.d/action-and-madness-are-one-per-band.md,f970ea0ba4927f6716ed7f79c890d72708b7fb51,documentation,,False,Requires Individual Verification,12
docs/laws.d/an-admin-does-not-pay-what-an-agent-claims.md,551b316f3cb170ba494ce3137c5274ae1cf483e4,documentation,,False,Requires Individual Verification,10
docs/laws.d/an-attestation-nobody-re-reads-is-a-photograph.md,8f2a3ad4dae22a818a5ac57bf7e1d25d642d1681,documentation,,False,Requires Individual Verification,9
docs/laws.d/every-guard-has-a-reader.md,9f1248c1032a4772130c8665cf2e55846b4c725e,documentation,,False,Requires Individual Verification,12
docs/laws.d/every-tag-has-a-consumer.md,49f9523595f7f8a9484fa52db9fef7cef0bb4916,documentation,,False,Requires Individual Verification,12
docs/laws.d/five-that-answer-wrongly.md,639f365fb29e76cf8c8b38d897293d68b1e800e6,documentation,,False,Requires Individual Verification,12
docs/laws.d/global-css-does-not-leak-across-pages.md,d9ad28ffaddfd951a999dbfd9a7197ed931a0a6c,documentation,,False,Requires Individual Verification,12
docs/laws.d/hero-cards-are-crisp-at-rest.md,de0ed875aef7aa575e0eb48694955dd850bf2799,documentation,,False,Requires Individual Verification,12
docs/laws.d/horse-identity-is-not-readable.md,2562542bf301bdf22fa34eee5bcbec8d4fa6652d,documentation,,False,Requires Individual Verification,12
docs/laws.d/hub-tab-is-a-browser-tab.md,7a87bd1ebd2d3b8075a9b79107b853ccfea8c502,documentation,,False,Requires Individual Verification,12
docs/laws.d/no-band-aids.md,b3e9f5f27e30395bcfecbaa92e2ac483c9b5cf5e,documentation,,False,Requires Individual Verification,12
docs/laws.d/numbers-on-a-screen-are-measured.md,fea4ff398e79829851b228393baaf7a3666d02d0,documentation,,False,Requires Individual Verification,12
docs/laws.d/one-definition-of-a-games-players.md,1a0a99f5d5896a428af3b325eec3f2ca0bcfdbc3,documentation,,False,Requires Individual Verification,12
docs/laws.d/one-payment-is-one-payout-row.md,ad26813d10e93cebddfad2e09987b985d33a2ad9,documentation,,False,Requires Individual Verification,12
docs/laws.d/only-a-critical-reaches-a-person.md,4e1081a7025ff933ae39270c55f4f8fca3cf0fc2,documentation,,False,Requires Individual Verification,2
docs/laws.d/only-a-user-budget-refuses.md,a227b19a1da07ed6ae70d46e53701661d1589a9e,documentation,,False,Requires Individual Verification,12
docs/laws.d/realism-is-one-vocabulary.md,366874db3c0d3d0a7950d2763abbc9623b5b38e7,documentation,,False,Requires Individual Verification,12
docs/laws.d/rewards-are-diamonds-and-the-schema-has-no-yellow.md,517023bbb47daec9e0bd7df1c99de7c7a5dc2d25,documentation,,False,Requires Individual Verification,4
docs/laws.d/server-src-cluster-TheTablesOpenAndCloseThemselves.md,25bd4653854edf155df921b31d4d33abbde6d19b,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-cluster-theClusterPages.md,5fd7ad1e3c8605881d251d9a3598c53b7a431ff3,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-engine-ChipContinuity.md,6da324246ef4e702fafda3ab6e099083c0080f7d,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-engine-HandController-noFlopNoDrop.md,bfe843d745d69f8ccee11674fb208018265fdcb5,documentation,,False,Requires Individual Verification,2
docs/laws.d/server-src-engine-HandController-staleRunout.md,ae62ac0d231989dec5b95ed0f0da7c5b48f1023e,documentation,,False,Requires Individual Verification,2
docs/laws.d/server-src-engine-LeaveVacatesInRealTime.md,6663980d4789f0cbf5374f23499e080233cb330f,documentation,,False,Requires Individual Verification,7
docs/laws.d/server-src-engine-RakeBBJCollection.md,f7b86d9b650a1f23e17ecec6f69cfa658747da66,documentation,,False,Requires Individual Verification,5
docs/laws.d/server-src-engine-RakeSpecParity.md,319252f3d6a42839a32397b9e986e855461a516b,documentation,,False,Requires Individual Verification,2;5
docs/laws.d/server-src-engine-SqueezeAndPagination.md,6c1d38ae64f7b511b3cbd2a0fd4ca97e211862dc,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-engine-StaleContinuationSweep.md,6e9c13bc43cb8c9ad394cfb097c0975a7c8800b4,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-engine-TheEngineNeverSaysHorseOnTheWire.md,4bc95c61febf73220dc81f7ee0532d1d37e8db28,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-engine-TheFeltKeepsWhatLandedOnIt.md,587cc9a0a11e0aceaee6bfcda424413ff170d176,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-engine-TournamentChipsAreConserved.md,0c249733f1b5e145149bc014e239ba9918b6bac2,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-engine-oneSeriesPerMetricName.md,c091d9416a22005da2e8a68a6dc3af9a398b5452,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-http-aRefusedRequestNeverRan.md,ae6ed088aa4b565b0c4387bad46936e58101684f,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-http-theSameActionAppliesOnce.md,1d25c2270583af57e426ebb8d860ae3ee72c44f3,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-maintenance-anAdoptedBreakEndsOnTheHour.md,62523555164860344819340df396d51e5dfe315b,documentation,,False,Requires Individual Verification,7
docs/laws.d/server-src-maintenance-theFreezeIsTotal.md,1b529b66d30834309ed2a88badc4c6c361853f4e,documentation,,False,Requires Individual Verification,7
docs/laws.d/server-src-observability-theClientIsHeard.md,924ce55babe1ec5ce3f88563bd32924461900df4,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-observability-theTableFeelIsMeasured.md,9c44b7d5a49a19425f8f9c06fd53a412140fa3c7,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-services-EveryLeakTagHasADenominator.md,4d8a3695e0f7c308e8fb5953dca17d6a8a6e11d3,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-services-PagedReadsAreDeterministic.md,72c55060ca9f66b8c4ade36451909a3b9f454154,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-services-TournamentRakeIsAttributedOnce.md,3bbf559e83a62d58969ac15f575635533275204f,documentation,,False,Requires Individual Verification,3;5
docs/laws.d/server-src-services-aScheduleCannotCreateASeatFirstGame.md,41e1f6dcd28dc3d5163d6c1cace91993db62e09f,documentation,,False,Requires Individual Verification,8
docs/laws.d/server-src-services-anInlinableFunctionStaysInlinable.md,a2853b72ba965e796f52d3427773a1b54b301ea5,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-services-spinRepairsCanFinish.md,d62505f34fb6b194c54d3ca5a1e7b4af94f9fbaf,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-services-spinsAreObservable.md,b953ee9991bc3c7debf21b225b813293435d746b,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-services-theFloorIsFull.md,8786eb2b02d9c91fec7055789ee7c72216ff0f21,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-services-theSpinTreasuryAndTheStack.md,349e8c57a1d7c0797a187afe51f66be030f0d75c,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-services-tournamentsAreObservable.md,77683d4d302920a08ee49e9018d1e54c914a6584,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-testing-theWaitBudgetFitsUnderTheCeiling.md,be8141af199d7141a227b51dfb7867cbcca30783,documentation,,False,Requires Individual Verification,12
docs/laws.d/server-src-tournament-EveryEarnerIsPaid.md,88ac8e6d1204426201d45b3ee7b24f1960948c71,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-tournament-NoResultWithoutAHand.md,8e9b557b91572228546cb782fad5af79679a8a16,documentation,,False,Requires Individual Verification,3
docs/laws.d/server-src-tournament-OneSettlePathForTournamentMoney.md,480a5f4c72cc0bba22a7558b1fdf0e19e1454f66,documentation,,False,Requires Individual Verification,3
