path,blob_sha,category,lines,review_marker_count,named_function_class_candidate_count,literal_rpc_candidates,review_status
src/lib/authUtils.ts,97a8eeed2e8820efd0562bd82226885a19fdcc64,implementation,137,0,4,,inventory_only_not_audited
src/lib/bbjHitFeed.ts,f7f5b960db0dd5003816d737bd0da88fec61db6d,implementation,246,0,6,fn_bbj_recent_hits,inventory_only_not_audited
src/lib/bbjHitOnce.ts,f26332add6dff90b4a9d2e3a9048df98b43a87d1,implementation,210,0,5,,inventory_only_not_audited
src/lib/bbjPoolFeed.ts,545010c8c020f8571172424f5d859e1affe4e60a,implementation,188,0,7,fn_bbj_pool_for_club,inventory_only_not_audited
src/lib/bettingStructure.ts,581cae52338eb4960224e97dc078cc84d1e4a3ae,implementation,62,0,5,,inventory_only_not_audited
src/lib/cachedIdentity.ts,a74694be7a9dde7943d3e5fce1c1d500666be969,implementation,126,0,4,,inventory_only_not_audited
src/lib/cashBuyIn.ts,d196fcb0ce1b8316581d6496411b9bde0307524a,implementation,182,0,3,,inventory_only_not_audited
src/lib/cashierRoster.ts,72afc2ce1de9c3253b93a79f06b7f48e87e549d0,implementation,193,0,2,,inventory_only_not_audited
src/lib/chipContinuity.ts,424c3fc8b3c1a7e1ca665bb71c71666cd96b986e,implementation,38,0,3,,inventory_only_not_audited
src/lib/chipDenominations.ts,3e88b8f1c33f75922df6b24ca48efe46d14fd178,implementation,407,0,4,,inventory_only_not_audited
src/lib/clubDataCache.ts,a20debb6a746a040d58f9f52a460375b4f79fc3d,implementation,126,0,6,,inventory_only_not_audited
src/lib/clubDataIntegrity.ts,279c36f49353b4fcc6e90cdbc9cf5f92ea21234d,implementation,163,0,6,,inventory_only_not_audited
src/lib/clubWorkspaceCache.ts,20f19ef69b7308efaaa68e939796cc22b2ec2f23,implementation,66,0,5,,inventory_only_not_audited
src/lib/consent.ts,bb5ee3c49449f878f57da191f2e217a6eddd85bb,implementation,64,0,4,,inventory_only_not_audited
src/lib/constants.ts,8bb77e6c46d9190aca13b95026d176dc5df31674,implementation,232,0,0,,inventory_only_not_audited
src/lib/date.ts,5ef9ff49dcfa29a38560d7f7eb784252a63eff38,implementation,354,0,20,,inventory_only_not_audited
src/lib/export.ts,a43392ba86ba93ab8ffd4c84b9bcb738807d796e,implementation,322,0,7,,inventory_only_not_audited
src/lib/funnelTracker.ts,7b99ffd259927a5d2c28796ae85856bf57973c4a,implementation,170,0,6,,inventory_only_not_audited
src/lib/gameCreationAccess.ts,cdfa5971cce7040c5cd0fb0320d9f17c56e20151,implementation,120,0,3,,inventory_only_not_audited
src/lib/handHistoryAdapter.ts,6b87aa3451f4a99025b4c5e236e323ef23ed85ab,implementation,385,0,4,,inventory_only_not_audited
src/lib/handHistoryDrilldown.ts,371a66176a41d2291220e8adac76b30926beda38,implementation,73,0,4,,inventory_only_not_audited
src/lib/handHistoryLive.ts,6cd6f10c6215024f738c938cea83abceaea027ce,implementation,83,0,3,,inventory_only_not_audited
src/lib/handSearch.ts,6eb98da921cc6885fa1fdb73d3c8062450df44e0,implementation,226,0,7,,inventory_only_not_audited
src/lib/heroSeatReconcile.ts,0e7a6a4d7124f060aba65617d610a03525bb6957,implementation,111,0,2,,inventory_only_not_audited
src/lib/heroSeatTap.ts,5463861afa47400a959e07b52f0be8300d507b11,implementation,49,0,2,,inventory_only_not_audited
src/lib/holeCardCount.ts,c4d62270c2e6562b6cebbcf133381ee45a9c50b3,implementation,67,0,1,,inventory_only_not_audited
src/lib/iapProducts.ts,0e62186005a4f492cefd029d34fce353176cdbfa,implementation,51,0,3,,inventory_only_not_audited
src/lib/index.ts,74e30dbb3ad8fd347e94827d632cf10ae0f5be09,implementation,48,0,0,,inventory_only_not_audited
src/lib/lobbyFigureCache.ts,491ed1ba970e5462cc1c365c2d051f7b6ee3e9bb,implementation,179,0,7,,inventory_only_not_audited
src/lib/localTime.ts,213f32ac274dcfc31da7ccbcb05e9c2a6c741313,implementation,38,0,2,,inventory_only_not_audited
src/lib/membershipWarmState.ts,5d4ae41b5292883448578f937cf431e09a97cd12,implementation,35,0,3,,inventory_only_not_audited
src/lib/native/browser.ts,2156996cb7c66ac69badc0f85a60f9d322db96f0,implementation,10,0,1,,inventory_only_not_audited
src/lib/native/deepLinks.ts,bc3df44a4d76b28dd1283ebe89945fc1e00ff03e,implementation,124,0,3,,inventory_only_not_audited
src/lib/native/haptics.ts,76b9c51374e235ccfb5ceb4dd473336ac7b3768c,implementation,19,0,1,,inventory_only_not_audited
src/lib/native/hubFetchShim.ts,66f7b8d57dc386af392b552b12ffe2fe0882b368,implementation,59,0,3,,inventory_only_not_audited
src/lib/native/keepAwake.ts,bddcbd603e9800215963c8dbed31ff09c360e684,implementation,12,0,1,,inventory_only_not_audited
src/lib/native/purchases.ts,685bb4afbfeb9ab09fd7e8e9a18caa0bde3c4969,implementation,124,0,6,,inventory_only_not_audited
src/lib/native/push.ts,d95e9480fe4f433c18fbb1f2e62c495f47e9b8e3,implementation,243,0,11,,inventory_only_not_audited
src/lib/native/sessionMirror.ts,edba02910589b02550f8c8884200730cf9221e65,implementation,94,0,3,,inventory_only_not_audited
src/lib/native/share.ts,15a83bed17d719f973e79b24f5f83c1722aa09eb,implementation,32,0,1,,inventory_only_not_audited
src/lib/nativeShell.ts,d8ee6a2bdf9f9542914886fd8b10f3062d1912de,implementation,112,0,8,,inventory_only_not_audited
src/lib/openExternal.ts,9d50c5019fd146d5f06a7129c8ec8e99af1c3b74,implementation,68,0,4,,inventory_only_not_audited
src/lib/payoutMath.ts,a4c0421c205ef02b376ae2607e2b550701787d36,implementation,175,0,2,,inventory_only_not_audited
src/lib/persistInterfaceTheme.ts,4722e912fb00ca303718a2d7b945818b15ae738b,implementation,44,0,2,fn_set_interface_theme,inventory_only_not_audited
src/lib/pgrstRetryFetch.ts,19eac0d759852e95be78bc7149aef80569e31aae,implementation,147,0,4,,inventory_only_not_audited
src/lib/preActionPanelGate.ts,66364cdd50abc39bc85559cfd20f887711ae5119,implementation,105,0,1,,inventory_only_not_audited
src/lib/pushClient.ts,847fe6fc938869e1cd903eb28729a09fdc661dc9,implementation,774,0,23,,inventory_only_not_audited
src/lib/quickJoinRanking.ts,c7c42bef432bf43f20ed485d3f8ede2f630c1673,implementation,372,0,11,,inventory_only_not_audited
src/lib/quickJoinSpins.ts,3466e76ea798bf9b05c4814bf7f6c77ffd192177,implementation,211,0,2,,inventory_only_not_audited
src/lib/rakeOverride.ts,444b43a6c4e56060043121fd1d59947cf2a46cfa,implementation,98,0,3,,inventory_only_not_audited
src/lib/readDeployedShell.ts,076e3ecf2487285cf2e1a0edd2fa6303d2816d8d,implementation,28,0,1,,inventory_only_not_audited
src/lib/rosterCache.ts,65f854778e968165b532fe3ca0b6cd059e1fdece,implementation,118,0,6,,inventory_only_not_audited
src/lib/rosterLoadPolicy.ts,8b5c585889144cf486782e638162b3b6fcec0552,implementation,113,0,2,,inventory_only_not_audited
src/lib/routerBridge.ts,61c384a1eeb57dae13217c799bf552cb3020ad6f,implementation,51,0,2,,inventory_only_not_audited
src/lib/seatIdentityOverrides.ts,7341ae1ed88ca675d0da14760184f3c059031b4d,implementation,203,0,4,,inventory_only_not_audited
src/lib/sessionRevoked.ts,99847645e0ce63e59afe1154f50f924a6592538c,implementation,301,0,7,,inventory_only_not_audited
src/lib/settingsBridge.ts,33829b7d90c24c7026b16122282d8f9a3e83d26c,implementation,269,0,4,,inventory_only_not_audited
src/lib/shareHandModel.ts,4843baf0ad1d768796124f569d5d5309586c317f,implementation,528,0,6,,inventory_only_not_audited
src/lib/showdownPresentation.ts,5370028b46cbb25bb5a7f32c67b908f2f824ddfb,implementation,207,0,4,,inventory_only_not_audited
src/lib/signIn.ts,e099a9f5dbad47cda5a105fca42075eb62938e8d,implementation,87,0,5,,inventory_only_not_audited
src/lib/sitOutDeadline.ts,30777b1d3d39111e12979d784ae088b6ad26cc07,implementation,166,0,8,,inventory_only_not_audited
src/lib/statsCache.ts,89df5774c9a1bca63a60cd7bf01e465c449476d9,implementation,63,0,3,,inventory_only_not_audited
src/lib/storage.ts,491e0621a7bfafe1eb4225f977f21ddce425be32,implementation,310,0,13,,inventory_only_not_audited
src/lib/supabase.ts,4767e089921dd8854705c2b548afa5bd2847026c,implementation,272,0,1,,inventory_only_not_audited
src/lib/tableAvatar.ts,60de90d85780d1c79b759b45836c76e26bbd486c,implementation,63,0,1,,inventory_only_not_audited
src/lib/tableCardDisplay.ts,2dc8a334d34208a48ac264deb0a89ee8954e4db8,implementation,306,0,7,,inventory_only_not_audited
src/lib/tableSeatGeometry.ts,332bd597582094c7cbc3b4104059dab40e8e5039,implementation,492,0,7,,inventory_only_not_audited
src/lib/tableStudioCheckoutResume.ts,d5a40b9916f8193217925dcadd3d931266a32c73,implementation,107,0,6,,inventory_only_not_audited
src/lib/tableTemplateRestore.ts,4e6af0f79ac11f041c1041f9cefde8e681617789,implementation,173,0,3,,inventory_only_not_audited
src/lib/tableTheme.ts,ce2e2d73811565741796d317743d324249dc1fb5,implementation,487,0,9,,inventory_only_not_audited
src/lib/tournamentFieldRules.ts,391f64897414e66237246ff1d47c94e54d25dc78,implementation,111,0,3,,inventory_only_not_audited
src/lib/tournamentFromTableConfig.ts,87f5ba363840af7ee66a6c98da6c225919da291a,implementation,378,0,2,,inventory_only_not_audited
src/lib/utils.ts,3f4d78e7f8c6d92ade36541b62af5a7fc14fcbd6,implementation,271,0,21,,inventory_only_not_audited
src/lib/validation.ts,1854deab5fb5fcec0c483cedcf6a5c7577d99648,implementation,289,0,17,,inventory_only_not_audited
src/lib/walletCache.ts,e7ec5e57ee2f201ceff09aa4ed842c593eea0a38,implementation,231,0,9,,inventory_only_not_audited
src/main.tsx,427bc1f868ceac29c60fb7c360f9ec5ce4ef66c2,implementation,207,0,4,,inventory_only_not_audited
src/os/Kernel.js,9d22ff08b82bd3a2c2aeade3ccf73c50d425a69d,implementation,12,0,1,,inventory_only_not_audited
src/pages/AchievementsPage.css,913e9ab0295197f0fb08979f221e086c3bc7646d,implementation,675,0,0,,inventory_only_not_audited
src/pages/AchievementsPage.tsx,efe7a904448696db82ae37c8a8f5cf907a5e0009,implementation,1054,0,4,,inventory_only_not_audited
src/pages/AdminDashboardPage.css,982bf2a2d3688973c4b10fc430e0fba8511dabae,implementation,572,0,0,,inventory_only_not_audited
src/pages/AdminDashboardPage.tsx,0f8a4f42dad3c529e6e121416c2372474c5f4829,implementation,2923,0,15,fn_card_slide_adoption|fn_launch_table_from_template|fn_open_settlement_period|fn_set_settlement_period_status|transfer_club_ownership,inventory_only_not_audited
src/pages/AgentDashboardPage.tsx,49862423d5e648bffe7650648f1aa4df335931bb,implementation,1784,0,1,fn_agent_wallet_send,inventory_only_not_audited
src/pages/AgentManagementPage.module.css,992b63773c5e160f73f1d2a944d0fd55d588ae74,implementation,1594,0,0,,inventory_only_not_audited
src/pages/AgentManagementPage.tsx,97e237e6cfcb535c2d64bd24a2671b262f2ca5d4,implementation,1782,0,3,fn_ca_agent_payables|fn_ca_ban_club_player,inventory_only_not_audited
src/pages/AgentPage.tsx,add5225ec2b9cc1c6cd9cdbd2d480ead5d9fdf94,implementation,13,0,1,,inventory_only_not_audited
src/pages/AgentPortalPage.tsx,b8786583141fcb186f8bfba4ea64c93efd09fb4d,implementation,656,0,1,,inventory_only_not_audited
src/pages/AntiCheatPage.module.css,c6f0ea84d1c5127eb10450cb6641676828013dbc,implementation,598,0,0,,inventory_only_not_audited
src/pages/AntiCheatPage.tsx,b2cdc12fc8bd67a796d60167fa66c021a98c485e,implementation,1486,0,3,detect_collusion_pairs|detect_suspicious_plays|fn_ca_dismiss_collusion_pair|fn_club_anti_cheat_flags|fn_review_anti_cheat_flag|get_anti_cheat_stats,inventory_only_not_audited
src/pages/AuthPage.module.css,c3da1e5ad35f62499e6d76b547ad0916cf588e2b,implementation,248,0,0,,inventory_only_not_audited
src/pages/AuthPage.tsx,b3a1ef43fe6e306c23a98624bbb9d0160c2d92ee,implementation,727,0,2,fn_set_my_birthday,inventory_only_not_audited
src/pages/BadBeatJackpotPage.css,96386f2732ad47af3b5ed3dad317a35d9d791eb7,implementation,283,0,0,,inventory_only_not_audited
src/pages/BadBeatJackpotPage.tsx,efb6e7c67e0cbddc82540f9e2305491f34b49063,implementation,710,0,1,fn_bbj_my_contribution|fn_bbj_pool_facts,inventory_only_not_audited
src/pages/BlacklistManagerPage.module.css,de3fb92ebddab5f9b3e77cf9e980a001b4bf571b,implementation,493,0,0,,inventory_only_not_audited
src/pages/BlacklistManagerPage.tsx,c1a0c26703aa5051ddb7e018617d199305e46540,implementation,614,0,1,ca_club_members,inventory_only_not_audited
src/pages/BusDevToolsPage.css,5a7622f3b8a5d52c3c9df004cf99d8b85148c2ce,implementation,430,0,0,,inventory_only_not_audited
src/pages/BusDevToolsPage.tsx,f0126af9f231177c275daeaec97d7f0ca67d8b32,implementation,382,0,1,,inventory_only_not_audited
src/pages/CashierPage.module.css,fc7dde45c0ccd2d4aaa3bacbc01179c79f03a4f0,implementation,1246,0,1,,inventory_only_not_audited
src/pages/CashierPage.tsx,10d1f72511a9ed83805746c2ab067121d892c4b6,implementation,2921,0,3,fn_agent_wallet_send|fn_club_cashier_members,inventory_only_not_audited
src/pages/CashierTradePage.module.css,c4b049b0e5c828f78530f9a56866b1d3bb765ee3,implementation,1835,0,0,,inventory_only_not_audited
src/pages/CashierTradePage.tsx,013ed6f793b9cff626ba5293ad3a1defd62a8070,implementation,3540,0,3,fn_agent_wallet_claim_back|fn_agent_wallet_reversible|fn_cashier_batch_transfer|fn_club_cashier_members_page_v3|fn_club_trade_ledger|fn_request_chips|fn_respond_chip_request,inventory_only_not_audited
src/pages/ClubAnnouncementsPage.css,78b879eb40d4fc126d06227efdb71006bb94a30b,implementation,343,0,0,,inventory_only_not_audited
src/pages/ClubAnnouncementsPage.tsx,31882dbdd758df66c4c0361244ae9473963c80b9,implementation,467,0,1,,inventory_only_not_audited
src/pages/ClubDetailPage.module.css,f75b884d1272ace5331325e9bf5703aed9b38b63,implementation,1498,0,0,,inventory_only_not_audited
src/pages/ClubDetailPage.tsx,6cd66528d5dca5a0dfb46af60fddaad0d4a195b2,implementation,1984,0,3,fn_batch_club_member_counts|fn_list_pending_members|fn_review_join_request,inventory_only_not_audited
src/pages/ClubFinancialsPage.css,90de548ef4bb9d168f83e7b5601145ed7e35c7f6,implementation,408,0,0,,inventory_only_not_audited
src/pages/ClubFinancialsPage.tsx,1fc56f8635d3c0d7177f7b761d579a950b5e7d22,implementation,704,0,3,ca_club_financials,inventory_only_not_audited
src/pages/ClubHandReviewPage.css,f78b431e7865255a41497e916df3d6309a3187cf,implementation,341,0,0,,inventory_only_not_audited
src/pages/ClubHandReviewPage.tsx,0b49040dd9c313ef9409d89d1e7e168ecf625fa3,implementation,413,0,4,,inventory_only_not_audited
src/pages/ClubHomeMobilePremium.css,a44fcd412cd6ea3d61f88c93c723a577671370a1,implementation,197,0,0,,inventory_only_not_audited
src/pages/ClubHomePage.css,9f05a57c8a85d041ecf4b4eb24aeae8f17085da3,implementation,3152,0,2,,inventory_only_not_audited
src/pages/ClubHomePage.tsx,97de791778be0de582679a7c71e7a4144b19dbcf,implementation,5409,0,10,fn_batch_club_realtime_member_counts|fn_get_club_realtime_member_count|get_club_home|get_club_players_playing,inventory_only_not_audited
src/pages/ClubMembersPage.css,78bd0534afea4289493a50a2c69eb7b6e992f8ea,implementation,1342,0,0,,inventory_only_not_audited
src/pages/ClubMembersPage.tsx,eaaede4d544ebf3112097c0decd2b49b35c4bf24,implementation,1167,0,11,,inventory_only_not_audited
src/pages/ClubRulesPage.css,e32a63445cc8b78b0cc335876207dadbfa646e10,implementation,222,0,0,,inventory_only_not_audited
src/pages/ClubRulesPage.tsx,9ffc21d5a1b9770df43af02f11d06638f36366fb,implementation,378,0,3,fn_set_club_rules,inventory_only_not_audited
src/pages/ClubSettingsPage.css,7d74c30c098b1e36f32025e18ea5ec29da310a6c,implementation,917,0,2,,inventory_only_not_audited
src/pages/ClubSettingsPage.tsx,4fda32094653db6bd3cdc370bfef3585d5a66b5f,implementation,2161,0,4,fn_club_retirement_impact|transfer_club_ownership,inventory_only_not_audited
src/pages/ClubsPage.module.css,a588b35a7f88229b20ccdc7324048d17d87f6c37,implementation,477,0,0,,inventory_only_not_audited
src/pages/ClubsPage.tsx,b0ffdbdc29fcb56c2dd9b112f99bd106ed1008bc,implementation,586,0,1,,inventory_only_not_audited
src/pages/CreateTablePage.css,a628e83d0166b9119ae75216e243feea61f2b368,implementation,272,0,0,,inventory_only_not_audited
src/pages/CreateTablePage.tsx,4151e9698e4b6a12417c29818e1b1789aa922fe6,implementation,213,0,2,,inventory_only_not_audited
src/pages/CreateUnionPage.module.css,a1fb46daebe3101a511de64a4b30d52d1872cec1,implementation,644,0,0,,inventory_only_not_audited
src/pages/CreateUnionPage.tsx,bbc58b3220b47f1dc0e31fca1a6a8cc6cc12edc1,implementation,432,0,1,,inventory_only_not_audited
src/pages/CreditAdminPanel.tsx,b9704c93f3da10feb5db83ff82439f263531a161,implementation,630,0,1,,inventory_only_not_audited
src/pages/DailyBonusPage.css,984ff98eb2b909780beac77dc43ab1ca62565973,implementation,9,0,0,,inventory_only_not_audited
src/pages/DailyBonusPage.tsx,7dd75fcd7488d73f6f4afa59cfb3a549e5f381d0,implementation,28,0,1,,inventory_only_not_audited
src/pages/DailyChallengesPage.module.css,6746fec8d08b55176f21fc660a29482762a65b56,implementation,4227,0,0,,inventory_only_not_audited
src/pages/DailyChallengesPage.tsx,e8eb76b9133ca58520981bad25d12280077485d3,implementation,2517,0,12,,inventory_only_not_audited
src/pages/DisputeManagementPage.css,337ea503a3b601e95e2309ccdf732570c1852563,implementation,441,0,1,,inventory_only_not_audited
src/pages/DisputeManagementPage.tsx,a4b522735ef17d477d215cdcafeba97ad4c2a6fc,implementation,508,0,1,,inventory_only_not_audited
src/pages/DriftGatePanel.tsx,4b89f1e3df31b64fd3a1ffd857d4f94f13695716,implementation,201,0,2,,inventory_only_not_audited
src/pages/DriftIncidentsPage.css,2b48a9bd88f485cb2498a6658b42fc98bf1c35db,implementation,827,0,0,,inventory_only_not_audited
src/pages/DriftIncidentsPage.tsx,0e6e974aba4eed3ed2ae82a26f6528ef6dc65291,implementation,653,0,5,,inventory_only_not_audited
src/pages/FinancialAdminHub.tsx,16c455e01dfcac5b8c76bab388b27fdd96e1e3e4,implementation,712,0,1,fn_ca_incident_dashboard,inventory_only_not_audited
src/pages/FinancialAlertsPage.css,0b2164effe8965e75ec7e7dfe3ebb008b0168291,implementation,341,0,0,,inventory_only_not_audited
src/pages/FinancialAlertsPage.tsx,46268dccb885f95a1a02e0fb54d9177704bf2dd5,implementation,350,0,1,,inventory_only_not_audited
src/pages/FinancialHealthPage.css,80b92b2797658c9d209c540ede5c8c08f20b2a1b,implementation,270,0,0,,inventory_only_not_audited
src/pages/FinancialHealthPage.tsx,0c4643a6c810547ef208699cd0fe27dea599e575,implementation,265,0,1,,inventory_only_not_audited
src/pages/FlashPoolPage.tsx,6b381df73b3bb300583c685d0fa22da8d375f507,implementation,457,0,2,join_flash_pool,inventory_only_not_audited
src/pages/FriendsPage.css,ed60822d556a83a0ad9204d7c8f88bc177ced5fa,implementation,739,0,0,,inventory_only_not_audited
src/pages/FriendsPage.tsx,d22206cfbb1ebbb48a3638c1463f3d9a9bd12dd4,implementation,1005,0,7,accept_friendship,inventory_only_not_audited
src/pages/GameManagementPage.module.css,01e7fcd85567b36f2c7b1cb467e0a5a895d122c7,implementation,835,0,0,,inventory_only_not_audited
src/pages/GameManagementPage.tsx,fbb6d57066b744415d5c524ef8f4a7732d7c58cd,implementation,1826,0,8,,inventory_only_not_audited
src/pages/HandHistoryPage.css,e460de9892205fde7f5328e920e46b1fbb7be789,implementation,704,0,1,,inventory_only_not_audited
src/pages/HandHistoryPage.tsx,911030881cbbc2eda7e69483901ca761f5c33213,implementation,947,0,5,,inventory_only_not_audited
src/pages/HealthCheckPage.tsx,6926ea358a71f39514ede7d42ec7be1f9c92d528,implementation,60,0,1,,inventory_only_not_audited
src/pages/HelpPage.css,8c8b1a4f86e3bd7fba63d307e938d668939efa86,implementation,245,0,0,,inventory_only_not_audited
src/pages/HelpPage.module.css,27a0ec2d0a8182c7d64030fe0d32fa9f8815df55,implementation,407,0,0,,inventory_only_not_audited
src/pages/HelpPage.tsx,7efe5ea963366b61b72d9ffb4683fd25e4ae3f0c,implementation,234,0,1,,inventory_only_not_audited
src/pages/HomePage.css,3e091e2410da2e76b45aa44aee7c8e19c57a55c0,implementation,332,0,0,,inventory_only_not_audited
src/pages/HomePage.module.css,2f81c08e966282d095a83385c5471ad3851b8dd2,implementation,2757,0,0,,inventory_only_not_audited
src/pages/HomePage.tsx,a3a01f6da72ce4225a7ba7f65d357b855d90eb88,implementation,1503,0,5,fn_batch_club_realtime_active_counts|fn_batch_club_realtime_member_counts|fn_batch_union_realtime_active_counts|fn_batch_union_realtime_member_counts,inventory_only_not_audited
src/pages/InvitePage.css,78bae7d521d8d53047ab77ff280a3f92f47b430b,implementation,611,0,2,,inventory_only_not_audited
src/pages/InvitePage.tsx,87e0816cb937b91510c7dda2aca75e3444dcf5b2,implementation,458,0,1,,inventory_only_not_audited
src/pages/LeaderboardPage.css,8831542fa6009ce6fc03d9690ad8ff7b47fba6dd,implementation,1698,0,0,,inventory_only_not_audited
src/pages/LeaderboardPage.tsx,5553dc37309aaaddbc5bca0c48ccb2d095046801,implementation,1790,0,4,,inventory_only_not_audited
src/pages/MarketplacePage.module.css,26d63732a0f65e790b5181459345fef5b06b1c70,implementation,1643,0,0,,inventory_only_not_audited
src/pages/MarketplacePage.tsx,26ee7de04b9aba32b65d233d08305166148bcca7,implementation,811,0,1,,inventory_only_not_audited
src/pages/MemberManagementPage.css,14ebb40ba76971d3d08e9c9dbc2f8c41731b63d4,implementation,1482,0,0,,inventory_only_not_audited
src/pages/MemberManagementPage.tsx,cdae8e0fbc01eea731eab8bdfbc6866f7bc0c66a,implementation,1411,0,10,ca_club_grantable_roles|fn_club_set_member_role,inventory_only_not_audited
src/pages/MultiTablePage.css,15452b7c7f1e9b11a5f8e667b47e40a07db3f60f,implementation,1267,0,2,,inventory_only_not_audited
src/pages/MultiTablePage.tsx,abee2b2369d4558c67dadb78bd0991b5a81cb21b,implementation,4679,0,7,,inventory_only_not_audited
src/pages/NavigateToMessenger.tsx,3c6dc06b5853713e88435462253bea132d2313aa,implementation,45,0,1,,inventory_only_not_audited
src/pages/NotFoundPage.tsx,8eae4fed8061462bb56f35e415f10c1699df8c28,implementation,25,0,1,,inventory_only_not_audited
src/pages/NotificationCenter.css,b2a49d1ec4a9faa939589aa6d1174517e21aebcf,implementation,348,0,0,,inventory_only_not_audited
src/pages/NotificationCenter.tsx,ed074b6dac1fb710843e8b1895f8788844d2f812,implementation,26,0,1,,inventory_only_not_audited
src/pages/NotificationsPage.css,9b48035f363fb37b34d7533dab75881d4935940f,implementation,532,0,0,,inventory_only_not_audited
src/pages/NotificationsPage.tsx,bc020b0c9a5f8cdebde46a04b946ceee1d182a81,implementation,736,0,7,,inventory_only_not_audited
src/pages/PlayerSessionsPage.tsx,f70fd6791fe55cde3516a2c0038b9cfd0796f6d1,implementation,1473,0,1,,inventory_only_not_audited
src/pages/PlayerStatisticsPage.css,8914ba1b21f4aa25301040bff6a835fc4f3b9979,implementation,809,0,0,,inventory_only_not_audited
src/pages/PlayerStatisticsPage.tsx,7b5d66999b5bb0eec6d5d03475120587442df34a,implementation,485,0,8,,inventory_only_not_audited
src/pages/PlayerStatsPage.css,b125f8ad6237fbd718602716848771b1507afc59,implementation,2740,0,2,,inventory_only_not_audited
src/pages/PlayerStatsPage.tsx,b63827c07a5b28a9b0f1824be2adebb7d05dcf02,implementation,1936,0,9,ca_player_hands_v2|ca_player_stats_overview_v2,inventory_only_not_audited
src/pages/PlayerWalletPage.css,59340a91b9f6f6f9c9e29d4ea429f8fc1ed13bd2,implementation,993,0,0,,inventory_only_not_audited
src/pages/PlayerWalletPage.tsx,f583b0a888c52f98b8e6ad11163a95d5a4c452d0,implementation,1519,0,5,,inventory_only_not_audited
src/pages/ProfilePage.module.css,7f7969ce54f3ef370c4e6733d7e6280fd8d40a8d,implementation,1454,0,0,,inventory_only_not_audited
src/pages/ProfilePage.tsx,a308d847df0c30a81e8a52352d34102ff017263d,implementation,1557,0,5,ca_player_stats_overview_v2,inventory_only_not_audited
src/pages/PromoVaultPage.css,817988e3766972de58c30d9582f2c6d07e1c9fc0,implementation,958,0,0,,inventory_only_not_audited
src/pages/PromoVaultPage.tsx,b7d44ba5276528560de57828764dddc75a81ac84,implementation,1083,0,13,ca_promo_vault_buy|ca_promo_vault_catalog|ca_promo_vault_grant|ca_promo_vault_records,inventory_only_not_audited
src/pages/PromotionsPage.css,195349ed9d73175d385eb3d8305e0bc5fa135ed2,implementation,441,0,0,,inventory_only_not_audited
src/pages/PromotionsPage.tsx,8ed4a108b6eb1fa55d82ea06831d195da9bdcb7b,implementation,520,0,1,,inventory_only_not_audited
src/pages/PublicProfilePage.module.css,9db307cfc416eb7bbd63f956ebe9f6c0d9c65a5a,implementation,594,0,2,,inventory_only_not_audited
src/pages/PublicProfilePage.tsx,3eee5a733ba6915992dd4513719b1e537ffa858d,implementation,606,0,2,accept_friendship,inventory_only_not_audited
src/pages/RakebackDashboard.tsx,1372b9e482bbe3fe6442f68cf05df691b9b39870,implementation,535,0,1,,inventory_only_not_audited
src/pages/RakebackPage.css,a1937d3861f40250a900384b9f65eeea38b00317,implementation,397,0,0,,inventory_only_not_audited
src/pages/RakebackPage.tsx,5f030bc846d6b0f2ac4b2cf620c1a6ac09b5d0f6,implementation,428,0,1,fn_claim_rakeback,inventory_only_not_audited
src/pages/RateAuditPage.tsx,edea384d99b0c7ac3154215fac9173afe9593a6e,implementation,401,0,1,,inventory_only_not_audited
src/pages/ReportPlayerPage.css,70431b9896005fa9d3b589db9205cf0ddc5bfa23,implementation,344,0,0,,inventory_only_not_audited
src/pages/ReportPlayerPage.tsx,13515ee41e4169a55ea01baa5c0b1bcd53f521f4,implementation,174,0,1,,inventory_only_not_audited
src/pages/ReportReviewPage.css,fbb62fa1a02142871ab23d4b902d3377d3a733a0,implementation,495,0,0,,inventory_only_not_audited
src/pages/ReportReviewPage.tsx,aa36599d38261ce7eb17745f9b4c62ca396f4bef,implementation,416,0,1,fn_action_player_report|fn_list_player_reports,inventory_only_not_audited
src/pages/SearchPage.module.css,74521368f8289de31b4ceb0a7825b91b16c67140,implementation,980,0,1,,inventory_only_not_audited
src/pages/SearchPage.tsx,8f2eeda2f2e852a5ce5cca61b659dd29f75a32e8,implementation,1337,0,15,fn_community_search,inventory_only_not_audited
src/pages/SessionHistoryPage.css,e9f6c94047fcfbc46bf0ffc611404f767f7d3bfe,implementation,287,0,0,,inventory_only_not_audited
src/pages/SessionHistoryPage.tsx,29b8478aced931665447c19c0ff2cdf0035d8109,implementation,391,0,3,,inventory_only_not_audited
src/pages/SettingsPage.module.css,39a323033c671d0f49a5d8f4cfd30ac11bb69046,implementation,707,0,0,,inventory_only_not_audited
src/pages/SettingsPage.tsx,8bf19faecb27be931decb1d31d30fcfefcce3044,implementation,1641,0,1,,inventory_only_not_audited
src/pages/SettlementDashboardPage.tsx,1a62495e588da879261cd74b906900773afcfe2a,implementation,1327,0,3,generate_period_settlements,inventory_only_not_audited
src/pages/SettlementHistoryPage.tsx,f21778bbe8d16fd7980cde309f1127cd7bde6235,implementation,454,0,1,,inventory_only_not_audited
src/pages/SettlementPage.module.css,78d68815eaff0793cc9149bcd0a8381088ea35cb,implementation,716,0,0,,inventory_only_not_audited
